Wall time,Step,Value
1598167667.235686,6,0.10000000149011612
1598167667.2936904,7,0.0
1598167667.5659766,11,0.0
1598167667.6744168,12,0.09000000357627869
1598167667.8126352,14,0.0
1598167667.8755252,15,0.0
1598167667.934126,16,0.0
1598167668.1796975,19,0.0
1598167668.2396066,20,0.0
1598167668.301107,21,0.0
1598167668.5487654,25,0.0
1598167669.1690109,34,0.0
1598167669.220638,35,0.0
1598167669.335789,37,0.0
1598167669.5820947,41,0.0
1598167669.7588007,43,0.0
1598167669.9528298,45,0.10000000149011612
1598167670.0244546,46,0.0
1598167670.1333861,48,0.0
1598167670.2444546,50,0.0
1598167670.3090234,51,0.0
1598167670.4884086,54,0.0
1598167670.5488734,55,0.0
1598167670.6045616,56,0.0
1598167670.659323,57,0.0
1598167670.7172794,58,0.0
1598167670.9588146,62,0.0
1598167671.1300473,64,0.0
1598167671.2486293,66,0.0
1598167671.3120217,67,0.0
1598167671.3675728,68,0.0
1598167671.4193337,69,0.0
1598167671.6217816,72,0.0
1598167671.683626,73,0.0
1598167671.9785006,74,0.20000000298023224
1598167672.040221,75,0.0
1598167672.3468835,80,0.0
1598167672.6475978,85,0.0
1598167672.7026398,86,0.0
1598167672.815405,88,0.0
1598167672.881512,89,0.0
1598167672.9465983,90,0.0
1598167673.2805114,95,0.0
1598167673.7719102,103,0.0
1598167673.9587972,106,0.0
1598167674.0170739,107,0.0
1598167674.5222056,114,0.0
1598167674.8128505,117,0.0
1598167674.92246,119,0.0
1598167675.6070805,125,0.10000000149011612
1598167675.6716056,126,0.0
1598167675.733023,127,0.0
1598167675.9268548,130,0.0
1598167675.9897087,131,0.0
1598167676.5133965,138,0.0
1598167676.6826093,140,0.0
1598167676.8665252,142,0.09000000357627869
1598167676.9178147,143,0.0
1598167676.9755392,144,0.0
1598167677.043394,145,0.0
1598167677.4083474,151,0.0
1598167677.843795,154,0.0
1598167677.9704208,156,0.0
1598167678.088782,158,0.0
1598167678.1445568,159,0.0
1598167678.2063794,160,0.0
1598167678.4006736,163,0.0
1598167678.6713574,166,0.0
1598167678.848106,168,0.10000000149011612
1598167678.9100332,169,0.0
1598167679.1029358,172,0.0
1598167679.61693,177,0.10000000149011612
1598167679.6632867,178,0.0
1598167679.7167594,179,0.0
1598167679.9643157,181,0.0
1598167680.1400597,184,0.0
1598167680.3432448,186,0.0
1598167680.3921323,187,0.0
1598167680.5093515,189,0.0
1598167680.6172483,191,0.0
1598167680.6924033,192,0.0
1598167681.167333,199,0.0
1598167681.9124467,207,0.0
1598167682.1274135,208,0.10000000149011612
1598167682.1761894,209,0.0
1598167682.524628,213,0.0
1598167682.725799,216,0.0
1598167682.9033535,219,0.0
1598167683.1440275,223,0.0
1598167683.1995606,224,0.0
1598167683.3187478,226,0.0
1598167683.5101557,227,0.10000000149011612
1598167683.5772266,228,0.0
1598167683.6953351,230,0.0
1598167683.9205184,233,0.0
1598167683.9751978,234,0.0
1598167684.1116862,235,0.10000000149011612
1598167684.3353481,238,0.0
1598167684.9154375,248,0.0
1598167685.1060624,250,0.09000000357627869
1598167685.4622307,256,0.0
1598167685.6432934,259,0.0
1598167685.7596111,260,0.09000000357627869
1598167685.877498,261,0.0
1598167685.941482,262,0.0
1598167686.1001265,264,0.0
1598167686.3425753,268,0.0
1598167686.4500191,270,0.0
1598167686.5795817,272,0.0
1598167686.6939979,274,0.0
1598167686.9910457,279,0.0
1598167687.123918,281,0.0
1598167687.435697,285,0.09000000357627869
1598167687.7878623,290,0.0
1598167687.9804695,292,0.0
1598167688.0446835,293,0.0
1598167688.320628,298,0.0
1598167688.3772595,299,0.0
1598167688.5104206,300,0.09000000357627869
1598167692.7000487,302,0.0
1598167694.326415,303,0.0
1598167697.028591,304,0.0
1598167704.817362,308,0.0
1598167706.78592,309,0.0
1598167710.700497,311,0.0
1598167718.9064002,314,0.0
1598167726.9630828,318,0.0
1598167731.9932404,319,0.10000000149011612
1598167733.8724766,320,0.0
1598167735.8653526,321,0.0
1598167739.9306245,323,0.0
1598167745.6402416,326,0.0
1598167747.5209236,327,0.0
1598167749.4317882,328,0.0
1598167755.2404299,331,0.0
1598167757.7676606,332,0.0
1598167761.9058452,334,0.0
1598167777.853355,340,0.0
1598167781.700641,342,0.0
1598167787.8076904,345,0.0
1598167790.4693253,346,0.0
1598167794.2221704,348,0.0
1598167796.0886567,349,0.0
1598167805.6393633,354,0.0
1598167807.5689013,355,0.0
1598167811.70383,357,0.0
1598167815.4571679,359,0.0
1598167817.3724709,360,0.0
1598167819.533648,361,0.0
1598167825.800637,364,0.0
1598167833.4309223,368,0.0
1598167839.3626747,371,0.0
1598167841.4855883,372,0.0
1598167845.5560715,374,0.0
1598167853.623262,378,0.0
1598167855.4974349,379,0.0
1598167857.4215915,380,0.0
1598167861.2351906,382,0.0
1598167863.4793265,383,0.0
1598167873.4253623,387,0.10000000149011612
1598167875.302061,388,0.0
1598167877.1788042,389,0.0
1598167886.834651,391,0.10000000149011612
1598167888.7495584,392,0.0
1598167893.1257265,393,0.10000000149011612
1598167895.0832279,394,0.0
1598167914.9547188,403,0.0
1598167916.8154464,404,0.0
1598167928.8140316,409,0.10000000149011612
1598167944.9932168,416,0.09000000357627869
1598167947.011273,417,0.0
1598167959.1022265,422,0.0
1598167961.0147462,423,0.0
1598167964.8072839,425,0.0
1598167968.9012027,427,0.0
1598167977.1681724,431,0.0
1598167995.9079452,440,0.0
1598167997.8936057,441,0.0
1598167999.848185,442,0.0
1598168001.7539868,443,0.0
1598168008.0849385,446,0.0
1598168019.9241364,452,0.0
1598168033.6657054,459,0.0
1598168035.6008413,460,0.0
1598168038.1008584,461,0.0
1598168040.0331209,462,0.0
1598168043.8296921,464,0.0
1598168045.7643478,465,0.0
1598168051.724843,468,0.0
1598168053.6357465,469,0.0
1598168055.5446434,470,0.0
1598168063.149648,474,0.0
1598168065.0569813,475,0.0
1598168073.5775712,479,0.0
1598168087.179245,486,0.0
1598168095.7733042,489,0.10000000149011612
1598168097.71625,490,0.0
1598168104.3301473,492,0.0
1598168108.4390976,494,0.0
1598168114.277011,497,0.0
1598168136.422474,508,0.0
1598168146.9263673,511,0.0
1598168148.8526905,512,0.0
1598168153.3651981,513,0.10000000149011612
1598168157.3389084,515,0.0
1598168164.0471663,517,0.10000000149011612
1598168166.0441825,518,0.0
1598168177.2302933,520,0.10000000149011612
1598168189.535322,525,0.09000000357627869
1598168191.9445703,526,0.0
1598168211.1297638,532,0.0
1598168215.102171,534,0.0
1598168217.1108425,535,0.0
1598168221.4272954,536,0.09000000357627869
1598168223.9416873,537,0.0
1598168226.2207704,538,0.0
1598168228.2281642,539,0.0
1598168230.2254682,540,0.0
1598168232.2562258,541,0.0
1598168234.2265701,542,0.0
1598168236.1956403,543,0.0
1598168242.8018699,545,0.0
1598168248.8102188,548,0.0
1598168250.781536,549,0.0
1598168252.8095741,550,0.0
1598168259.5021071,552,0.0
1598168269.7802453,556,0.09000000357627869
1598168276.3850057,558,0.10000000149011612
1598168280.3411362,560,0.0
1598168293.332857,564,0.10000000149011612
1598168297.849218,565,0.09000000357627869
1598168299.8301558,566,0.0
1598168310.2821035,570,0.09000000357627869
1598168323.2947829,574,0.10000000149011612
1598168325.292144,575,0.0
1598168342.270059,578,0.0
1598168346.91103,580,0.0
1598168349.0793061,581,0.0
1598168351.1219325,582,0.0
1598168353.1118464,583,0.0
1598168357.4613972,584,0.10000000149011612
1598168361.7212112,585,0.10000000149011612
1598168365.9748635,587,0.0
1598168370.2407084,588,0.09000000357627869
1598168380.9997346,593,0.0
1598168385.5564034,594,0.10000000149011612
1598168393.7976348,597,0.10000000149011612
1598168396.629989,598,0.0
1598168405.2655268,601,0.0
1598168409.8472793,603,0.0
1598168426.5280108,607,0.0
1598168433.1757474,609,0.10000000149011612
1598168442.3635867,611,0.09000000357627869
1598168448.7326791,613,0.0
1598168457.4553092,616,0.10000000149011612
1598168475.9420753,620,0.10000000149011612
1598168480.3509545,621,0.09000000357627869
1598168486.7432294,623,0.10000000149011612
1598168498.0926666,626,0.0
1598168513.7047303,630,0.09000000357627869
1598168537.1398911,635,0.10000000149011612
1598168564.1487112,642,0.09000000357627869
1598168568.8034172,643,0.09000000357627869
1598168575.4815695,645,0.0
1598168577.587029,646,0.0
1598168579.7027724,647,0.0
1598168584.8099642,648,0.10000000149011612
1598168586.9088306,649,0.0
1598168589.0964925,650,0.0
1598168598.4194052,653,0.10000000149011612
1598168612.2290668,657,0.10000000149011612
1598168614.6169899,658,0.0
1598168628.524313,662,0.0
1598168635.025548,665,0.0
1598168639.3495967,667,0.0
1598168643.3276825,668,0.0
1598168645.4422786,669,0.0
1598168659.4403389,672,0.0
1598168661.603978,673,0.0
1598168663.7611961,674,0.0
1598168665.898771,675,0.0
1598168668.0811388,676,0.0
1598168675.135351,678,0.0
1598168677.273955,679,0.0
1598168679.4821846,680,0.0
1598168683.7831962,682,0.0
1598168685.9618208,683,0.0
1598168695.150328,684,0.10000000149011612
1598168700.0515423,685,0.0
1598168702.4860203,686,0.0
1598168704.3269963,687,0.0
1598168708.903701,689,0.0
1598168713.866168,690,0.09000000357627869
1598168740.4017022,697,0.10000000149011612
1598168752.7576995,700,0.10000000149011612
1598168757.3912714,701,0.09000000357627869
1598168759.5136132,702,0.0
1598168763.8736591,704,0.0
