Wall time,Step,Value
1598167667.2357512,6,0.04833333566784859
1598167667.293795,7,0.0414285734295845
1598167667.5660834,11,0.026363637298345566
1598167667.6744807,12,0.03166666626930237
1598167667.812729,14,0.027142858132719994
1598167667.8755937,15,0.025333333760499954
1598167667.9342341,16,0.023749999701976776
1598167668.1798007,19,0.025263158604502678
1598167668.2396765,20,0.024000000208616257
1598167668.3012178,21,0.022857142612338066
1598167668.5488322,25,0.019200000911951065
1598167669.1690779,34,0.01970588229596615
1598167669.2207432,35,0.01914285682141781
1598167669.3358877,37,0.018108109012246132
1598167669.5821626,41,0.01634146459400654
1598167669.7589135,43,0.015581395477056503
1598167669.9529552,45,0.01711111143231392
1598167670.0245366,46,0.0167391300201416
1598167670.1334937,48,0.016041666269302368
1598167670.2445428,50,0.015399999916553497
1598167670.309091,51,0.01509803906083107
1598167670.4885197,54,0.014259259216487408
1598167670.5489576,55,0.014000000432133675
1598167670.6046448,56,0.013749999925494194
1598167670.6593916,57,0.013508772477507591
1598167670.71735,58,0.01327586267143488
1598167670.958929,62,0.012419355101883411
1598167671.1301627,64,0.01203125063329935
1598167671.2487204,66,0.011666666716337204
1598167671.312112,67,0.011492537334561348
1598167671.3676393,68,0.011323529295623302
1598167671.4194689,69,0.011159420013427734
1598167671.6218493,72,0.010694444179534912
1598167671.6837575,73,0.010547945275902748
1598167671.9785693,74,0.013108108192682266
1598167672.0402932,75,0.012933333404362202
1598167672.3470173,80,0.012125000357627869
1598167672.6476645,85,0.011411764658987522
1598167672.7027283,86,0.011279069818556309
1598167672.8155158,88,0.011022727005183697
1598167672.881582,89,0.010898876935243607
1598167672.9466794,90,0.01077777799218893
1598167673.2806113,95,0.011263158172369003
1598167673.7720463,103,0.009700000286102295
1598167673.9588618,106,0.007800000254064798
1598167674.0171432,107,0.007800000254064798
1598167674.522334,114,0.007800000254064798
1598167674.8129165,117,0.008799999952316284
1598167674.9225283,119,0.008799999952316284
1598167675.6071765,125,0.011800000444054604
1598167675.671749,126,0.00989999994635582
1598167675.7331183,127,0.00989999994635582
1598167675.9269238,130,0.00989999994635582
1598167675.989779,131,0.00989999994635582
1598167676.5134823,138,0.011900000274181366
1598167676.6826744,140,0.012800000607967377
1598167676.866609,142,0.013700000010430813
1598167676.9178984,143,0.013700000010430813
1598167676.9756076,144,0.013700000010430813
1598167677.043491,145,0.01269999984651804
1598167677.4084625,151,0.01269999984651804
1598167677.8439374,154,0.014700000174343586
1598167677.970551,156,0.014700000174343586
1598167678.0888474,158,0.014700000174343586
1598167678.1446807,159,0.014700000174343586
1598167678.2064624,160,0.014700000174343586
1598167678.4007435,163,0.014700000174343586
1598167678.6715071,166,0.015699999406933784
1598167678.8481941,168,0.016699999570846558
1598167678.9100993,169,0.016699999570846558
1598167679.1030362,172,0.016699999570846558
1598167679.617001,177,0.016699999570846558
1598167679.6633708,178,0.016699999570846558
1598167679.7168412,179,0.016699999570846558
1598167679.9644465,181,0.01769999973475933
1598167680.1401434,184,0.01769999973475933
1598167680.3433275,186,0.018699999898672104
1598167680.3922136,187,0.018699999898672104
1598167680.5094573,189,0.018699999898672104
1598167680.617385,191,0.018699999898672104
1598167680.6925273,192,0.018699999898672104
1598167681.16748,199,0.018699999898672104
1598167681.912536,207,0.02070000022649765
1598167682.1274943,208,0.021700000390410423
1598167682.1762712,209,0.021700000390410423
1598167682.5247133,213,0.021800000220537186
1598167682.725917,216,0.01979999989271164
1598167682.9034312,219,0.01979999989271164
1598167683.1441479,223,0.017799999564886093
1598167683.199641,224,0.017799999564886093
1598167683.3188143,226,0.01679999940097332
1598167683.5102806,227,0.017799999564886093
1598167683.5773149,228,0.017799999564886093
1598167683.6954048,230,0.017799999564886093
1598167683.9205856,233,0.018799999728798866
1598167683.9752643,234,0.018799999728798866
1598167684.1118119,235,0.018799999728798866
1598167684.335465,238,0.018799999728798866
1598167684.9155028,248,0.017000000923871994
1598167685.1061287,250,0.017899999395012856
1598167685.4623132,256,0.01590000092983246
1598167685.6434267,259,0.01590000092983246
1598167685.7596993,260,0.01679999940097332
1598167685.8775845,261,0.01679999940097332
1598167685.9415674,262,0.01679999940097332
1598167686.1002307,264,0.01679999940097332
1598167686.342727,268,0.015800001099705696
1598167686.4500835,270,0.015800001099705696
1598167686.579648,272,0.015800001099705696
1598167686.6940668,274,0.015800001099705696
1598167686.9911149,279,0.013799999840557575
1598167687.124021,281,0.012800000607967377
1598167687.4357953,285,0.01269999984651804
1598167687.7879922,290,0.013700000010430813
1598167687.9805589,292,0.014600000344216824
1598167688.0447483,293,0.014600000344216824
1598167688.3207383,298,0.01360000018030405
1598167688.3773506,299,0.01360000018030405
1598167688.5104904,300,0.014500000514090061
1598167692.7001514,302,0.013500000350177288
1598167694.3264854,303,0.012500000186264515
1598167697.0286934,304,0.012500000186264515
1598167704.8175142,308,0.011500000022351742
1598167706.7859871,309,0.011500000022351742
1598167710.7005672,311,0.010499999858438969
1598167718.906487,314,0.011500000022351742
1598167726.963203,318,0.011500000022351742
1598167731.9933581,319,0.012500000186264515
1598167733.8726118,320,0.012500000186264515
1598167735.8654218,321,0.012500000186264515
1598167739.9307964,323,0.012500000186264515
1598167745.6403613,326,0.012500000186264515
1598167747.5209906,327,0.011500000022351742
1598167749.4318767,328,0.011500000022351742
1598167755.2405617,331,0.011500000022351742
1598167757.7677636,332,0.010499999858438969
1598167761.9059565,334,0.010499999858438969
1598167777.8534734,340,0.010300000198185444
1598167781.700768,342,0.010300000198185444
1598167787.8077767,345,0.010300000198185444
1598167790.4694526,346,0.010300000198185444
1598167794.2223053,348,0.010300000198185444
1598167796.0887885,349,0.010300000198185444
1598167805.6394572,354,0.009399999864399433
1598167807.568971,355,0.009399999864399433
1598167811.7039657,357,0.009399999864399433
1598167815.4572933,359,0.009399999864399433
1598167817.3726146,360,0.008500000461935997
1598167819.5337157,361,0.008500000461935997
1598167825.800787,364,0.007500000298023224
1598167833.4310532,368,0.007500000298023224
1598167839.362823,371,0.007500000298023224
1598167841.4857457,372,0.007500000298023224
1598167845.5561538,374,0.007500000298023224
1598167853.6233854,378,0.007500000298023224
1598167855.4975064,379,0.007500000298023224
1598167857.4217129,380,0.007500000298023224
1598167861.235278,382,0.007500000298023224
1598167863.4794621,383,0.007500000298023224
1598167873.4254897,387,0.007600000128149986
1598167875.302186,388,0.007600000128149986
1598167877.1788924,389,0.006599999964237213
1598167886.8348143,391,0.007600000128149986
1598167888.7496862,392,0.007600000128149986
1598167893.1258488,393,0.00860000029206276
1598167895.083355,394,0.00860000029206276
1598167914.9548585,403,0.008700000122189522
1598167916.8155723,404,0.008700000122189522
1598167928.814164,409,0.009700000286102295
1598167944.9933486,416,0.009600000455975533
1598167947.01135,417,0.009600000455975533
1598167959.1023324,422,0.00860000029206276
1598167961.0148702,423,0.00860000029206276
1598167964.8073714,425,0.00860000029206276
1598167968.9013562,427,0.00860000029206276
1598167977.1682959,431,0.00860000029206276
1598167995.9080946,440,0.006800000090152025
1598167997.8937316,441,0.006800000090152025
1598167999.848321,442,0.006800000090152025
1598168001.7541184,443,0.006800000090152025
1598168008.0850394,446,0.006800000090152025
1598168019.924216,452,0.006800000090152025
1598168033.6658611,459,0.006800000090152025
1598168035.600946,460,0.006800000090152025
1598168038.1010196,461,0.006800000090152025
1598168040.0331886,462,0.006800000090152025
1598168043.8297892,464,0.006800000090152025
1598168045.7644858,465,0.006800000090152025
1598168051.7249713,468,0.006800000090152025
1598168053.6358771,469,0.006800000090152025
1598168055.5447888,470,0.006800000090152025
1598168063.1497402,474,0.006800000090152025
1598168065.0570502,475,0.006800000090152025
1598168073.5776942,479,0.006800000090152025
1598168087.1793354,486,0.006800000090152025
1598168095.7733908,489,0.006800000090152025
1598168097.7163796,490,0.005900000222027302
1598168104.3302805,492,0.005799999926239252
1598168108.4392474,494,0.004800000227987766
1598168114.2771506,497,0.004800000227987766
1598168136.4226072,508,0.003800000064074993
1598168146.9264903,511,0.003700000001117587
1598168148.8528295,512,0.003700000001117587
1598168153.365332,513,0.004699999932199717
1598168157.3390403,515,0.004699999932199717
1598168164.047276,517,0.004800000227987766
1598168166.044248,518,0.004800000227987766
1598168177.230361,520,0.006800000090152025
1598168189.5354629,525,0.007699999958276749
1598168191.9447012,526,0.007699999958276749
1598168211.129912,532,0.009700000286102295
1598168215.1022413,534,0.009700000286102295
1598168217.1109524,535,0.009700000286102295
1598168221.4274426,536,0.010600000619888306
1598168223.941827,537,0.010600000619888306
1598168226.2208948,538,0.010600000619888306
1598168228.2283022,539,0.010600000619888306
1598168230.2256045,540,0.010600000619888306
1598168232.2563493,541,0.010600000619888306
1598168234.226718,542,0.010600000619888306
1598168236.1957898,543,0.010600000619888306
1598168242.8019528,545,0.011500000022351742
1598168248.8103461,548,0.011500000022351742
1598168250.7816904,549,0.011500000022351742
1598168252.8098269,550,0.011500000022351742
1598168259.5022058,552,0.012500000186264515
1598168269.7803152,556,0.013400000520050526
1598168276.3851323,558,0.014400000683963299
1598168280.3412755,560,0.014400000683963299
1598168293.332951,564,0.01640000008046627
1598168297.84931,565,0.01730000041425228
1598168299.8303063,566,0.01730000041425228
1598168310.282229,570,0.018200000748038292
1598168323.294926,574,0.020200001075863838
1598168325.292237,575,0.020200001075863838
1598168342.2701285,578,0.022199999541044235
1598168346.9111285,580,0.022199999541044235
1598168349.0794933,581,0.022199999541044235
1598168351.1220546,582,0.022199999541044235
1598168353.1119926,583,0.022199999541044235
1598168357.4614973,584,0.02319999970495701
1598168361.721282,585,0.02419999986886978
1598168365.9749908,587,0.02419999986886978
1598168370.2408185,588,0.025100000202655792
1598168380.9998605,593,0.02319999970495701
1598168385.556539,594,0.02419999986886978
1598168393.797702,597,0.025200000032782555
1598168396.630114,598,0.025200000032782555
1598168405.265668,601,0.026100000366568565
1598168409.8473678,603,0.026100000366568565
1598168426.5280921,607,0.02810000069439411
1598168433.1758802,609,0.029100000858306885
1598168442.3637013,611,0.030100001022219658
1598168448.7327898,613,0.029100000858306885
1598168457.4554515,616,0.030100001022219658
1598168475.942142,620,0.030899999663233757
1598168480.351024,621,0.03180000185966492
1598168486.743299,623,0.03280000016093254
1598168498.092782,626,0.03290000185370445
1598168513.7048614,630,0.034699998795986176
1598168537.1399975,635,0.03840000182390213
1598168564.1488132,642,0.04230000078678131
1598168568.8034832,643,0.04320000112056732
1598168575.4817016,645,0.04320000112056732
1598168577.5871503,646,0.04320000112056732
1598168579.7028446,647,0.04320000112056732
1598168584.8100533,648,0.044199999421834946
1598168586.908959,649,0.044199999421834946
1598168589.0966244,650,0.044199999421834946
1598168598.4195518,653,0.044199999421834946
1598168612.229133,657,0.04520000144839287
1598168614.6171422,658,0.044199999421834946
1598168628.5244596,662,0.04520000144839287
1598168635.0256813,665,0.043299999088048935
1598168639.3497283,667,0.043299999088048935
1598168643.3278334,668,0.043299999088048935
1598168645.442364,669,0.043299999088048935
1598168659.4404607,672,0.04240000247955322
1598168661.6041238,673,0.04240000247955322
1598168663.7613127,674,0.0414000004529953
1598168665.8988626,675,0.0414000004529953
1598168668.0812283,676,0.040400002151727676
