Wall time,Step,Value
1591106868.9980376,1,0.0
1591106869.9009764,2,0.0
1591106870.7965362,3,-0.6666666865348816
1591106871.700718,4,0.5
1591106872.6723077,5,1.0
1591106873.6891463,6,1.0
1591106874.6352308,7,1.1428571939468384
1591106875.6806953,8,1.0
1591106876.6147313,9,0.7777777910232544
1591106877.5636945,10,0.699999988079071
1591106878.596208,11,0.6363636255264282
1591106879.660645,12,0.75
1591106880.7901547,13,0.8461538553237915
1591106881.9357305,14,0.8571428656578064
1591106883.0750284,15,0.8666666746139526
1591106884.210535,16,0.6875
1591106885.293612,17,0.6470588445663452
1591106886.449336,18,0.5555555820465088
1591106887.6530704,19,0.5789473652839661
1591106888.9745724,20,0.6000000238418579
1591106890.2584376,21,0.6190476417541504
1591106891.3330104,22,0.5454545617103577
1591106892.3752115,23,0.6086956262588501
1591106893.4114528,24,0.625
1591106894.5133305,25,0.5600000023841858
1591106895.6733832,26,0.5384615659713745
1591106896.8375528,27,0.4444444477558136
1591106898.0702431,28,0.4285714328289032
1591106899.2739885,29,0.37931033968925476
1591106900.4524524,30,0.3333333432674408
1591106901.643123,31,0.4193548262119293
1591106902.9446976,32,0.4375
1591106904.2515106,33,0.42424243688583374
1591106905.4870439,34,0.38235294818878174
1591106906.894731,35,0.4571428596973419
1591106908.1898558,36,0.4166666567325592
1591106909.6803145,37,0.4864864945411682
1591106911.0818958,38,0.5
1591106912.5343473,39,0.4615384638309479
1591106913.8661194,40,0.44999998807907104
1591106915.460483,41,0.46341463923454285
1591106917.099292,42,0.4523809552192688
1591106918.4981902,43,0.5116279125213623
1591106919.9448893,44,0.5227272510528564
1591106921.3562071,45,0.5555555820465088
1591106922.676735,46,0.52173912525177
1591106924.4164503,47,0.4893617033958435
1591106926.0253148,48,0.4375
1591106927.460607,49,0.4285714328289032
1591106928.8850548,50,0.4000000059604645
1591106930.3095057,51,0.4313725531101227
1591106931.7709742,52,0.4038461446762085
1591106933.3214922,53,0.3962264060974121
1591106935.1205697,54,0.4444444477558136
1591106936.6703286,55,0.41818180680274963
1591106938.3440602,56,0.4464285671710968
1591106939.9745233,57,0.45614033937454224
1591106941.6385365,58,0.5
1591106943.3986857,59,0.49152541160583496
1591106945.143468,60,0.4833333194255829
1591106946.8264933,61,0.4754098355770111
1591106948.691124,62,0.4677419364452362
1591106950.6591237,63,0.4920634925365448
1591106952.5819776,64,0.53125
1591106954.4000003,65,0.5384615659713745
1591106956.2455337,66,0.560606062412262
1591106958.0140662,67,0.5373134613037109
1591106959.7889643,68,0.5735294222831726
1591106961.6326241,69,0.6086956262588501
1591106963.4253302,70,0.6142857074737549
1591106965.320865,71,0.6338028311729431
1591106967.2533834,72,0.6527777910232544
1591106969.3884985,73,0.6712328791618347
1591106971.3714004,74,0.6756756901741028
1591106973.4629786,75,0.6666666865348816
1591106975.4825773,76,0.7105262875556946
1591106977.4468572,77,0.7402597665786743
1591106979.3655214,78,0.7564102411270142
1591106981.2813501,79,0.7341772317886353
1591106983.3341565,80,0.75
1591106985.4574335,81,0.7654321193695068
1591106987.6903129,82,0.8048780560493469
1591106989.628275,83,0.8072289228439331
1591106991.741252,84,0.8214285969734192
1591106993.9059975,85,0.8117647171020508
1591106995.932641,86,0.8255813717842102
1591106997.9662483,87,0.8160919547080994
1591107000.0751674,88,0.8181818127632141
1591107002.1450198,89,0.8202247023582458
1591107004.1946087,90,0.7888888716697693
1591107006.5057204,91,0.7802197933197021
1591107008.822968,92,0.804347813129425
1591107011.229515,93,0.8064516186714172
1591107013.4586582,94,0.8191489577293396
1591107015.6043653,95,0.8315789699554443
1591107017.8479097,96,0.8333333134651184
1591107020.0571501,97,0.8659793734550476
1591107022.122489,98,0.8775510191917419
1591107024.2367935,99,0.9090909361839294
1591107026.3435175,100,0.8799999952316284
1591107028.4634957,101,0.8899999856948853
1591107030.6627176,102,0.8999999761581421
1591107032.8925173,103,0.9399999976158142
1591107035.076384,104,0.9100000262260437
1591107037.223571,105,0.8899999856948853
1591107039.441908,106,0.8899999856948853
1591107041.8882987,107,0.8899999856948853
1591107044.4640243,108,0.8799999952316284
1591107046.982856,109,0.9100000262260437
1591107049.3585625,110,0.9300000071525574
1591107052.1798239,111,0.949999988079071
1591107054.567696,112,0.9800000190734863
1591107057.2493584,113,0.9599999785423279
1591107060.0158687,114,0.9700000286102295
1591107062.752938,115,0.9599999785423279
1591107065.2725713,116,0.9900000095367432
1591107067.8521981,117,1.0099999904632568
1591107070.5067716,118,1.0299999713897705
1591107073.4002113,119,1.0399999618530273
1591107076.0231566,120,1.0399999618530273
1591107078.8591745,121,1.0800000429153442
1591107081.4183216,122,1.1100000143051147
1591107084.1436052,123,1.1399999856948853
1591107087.0065634,124,1.1299999952316284
1591107089.8547003,125,1.159999966621399
1591107092.608927,126,1.190000057220459
1591107095.4784815,127,1.2699999809265137
1591107098.4680517,128,1.3200000524520874
1591107101.1444626,129,1.409999966621399
1591107103.8947446,130,1.4299999475479126
1591107106.5191593,131,1.4500000476837158
1591107109.1952226,132,1.4800000190734863
1591107111.8682778,133,1.5
1591107114.6292589,134,1.5700000524520874
1591107117.385236,135,1.590000033378601
1591107120.1780517,136,1.6299999952316284
1591107122.9192417,137,1.6200000047683716
1591107125.5637515,138,1.600000023841858
1591107128.3455987,139,1.6399999856948853
1591107131.2811913,140,1.6399999856948853
1591107134.102757,141,1.6399999856948853
1591107136.9684122,142,1.6699999570846558
1591107139.8667457,143,1.649999976158142
1591107142.7590816,144,1.7200000286102295
1591107145.6733053,145,1.7400000095367432
1591107148.4697185,146,1.7599999904632568
1591107151.3368049,147,1.7899999618530273
1591107154.2259417,148,1.850000023841858
1591107157.2109637,149,1.8600000143051147
1591107160.161994,150,1.8899999856948853
1591107163.4251413,151,1.8899999856948853
1591107166.424181,152,1.9299999475479126
1591107169.5164888,153,1.9500000476837158
1591107172.511569,154,1.9299999475479126
1591107175.4716835,155,1.9600000381469727
1591107178.479562,156,1.9800000190734863
1591107181.9083395,157,1.9900000095367432
1591107185.189538,158,2.0199999809265137
1591107188.5518935,159,2.0299999713897705
1591107191.7007773,160,2.0899999141693115
1591107194.7731814,161,2.119999885559082
1591107197.7898533,162,2.130000114440918
1591107200.9854453,163,2.1700000762939453
1591107204.1606188,164,2.140000104904175
1591107207.4164605,165,2.130000114440918
1591107210.8266532,166,2.109999895095825
1591107214.2099552,167,2.1700000762939453
1591107217.5437367,168,2.2300000190734863
1591107220.9085734,169,2.200000047683716
1591107224.2097075,170,2.25
1591107227.7137394,171,2.2699999809265137
1591107231.217641,172,2.2699999809265137
1591107234.8077037,173,2.2799999713897705
1591107238.3432114,174,2.3299999237060547
1591107241.927427,175,2.3399999141693115
1591107245.4745092,176,2.3399999141693115
1591107249.0873919,177,2.3399999141693115
1591107252.5019865,178,2.3499999046325684
1591107256.1606467,179,2.4000000953674316
1591107259.7491732,180,2.4100000858306885
1591107263.2572088,181,2.430000066757202
1591107267.2042782,182,2.390000104904175
1591107270.5494263,183,2.440000057220459
1591107274.2206318,184,2.4800000190734863
1591107278.0243852,185,2.559999942779541
1591107281.53307,186,2.569999933242798
1591107285.071633,187,2.5999999046325684
1591107288.6069982,188,2.6500000953674316
