Wall time,Step,Value
1591113739.2655091,1,0.0
1591113740.1404247,2,0.0
1591113741.0493252,3,0.0
1591113741.8878758,4,0.0
1591113742.7501283,5,0.0
1591113743.5751443,6,-0.1666666716337204
1591113744.4144764,7,-0.2857142984867096
1591113745.1936903,8,-0.125
1591113746.0218117,9,0.0
1591113746.919485,10,0.10000000149011612
1591113747.7225187,11,0.09090909361839294
1591113748.5806527,12,0.0833333358168602
1591113749.4168806,13,0.1538461595773697
1591113750.2992291,14,0.0714285746216774
1591113751.2544308,15,0.13333334028720856
1591113752.1289012,16,0.0625
1591113752.9626389,17,0.05882352963089943
1591113753.7348287,18,0.0555555559694767
1591113754.5388236,19,0.0
1591113755.3102298,20,0.0
1591113756.0747533,21,-0.0476190485060215
1591113756.8549814,22,0.0
1591113757.6216793,23,0.0
1591113758.4830403,24,-0.0416666679084301
1591113759.2921796,25,-0.03999999910593033
1591113760.1891668,26,-0.07692307978868484
1591113761.0814013,27,-0.1111111119389534
1591113761.907746,28,-0.1428571492433548
1591113762.6746404,29,-0.1034482792019844
1591113763.4689772,30,-0.10000000149011612
1591113764.2593846,31,-0.09677419066429138
1591113765.0564282,32,-0.09375
1591113765.8411365,33,-0.03030303120613098
1591113766.6093764,34,-0.029411764815449715
1591113767.520912,35,-0.02857142873108387
1591113768.4260335,36,-0.0555555559694767
1591113769.1541245,37,-0.027027027681469917
1591113769.874545,38,0.05263157933950424
1591113770.5967374,39,0.05128205195069313
1591113771.3188727,40,0.05000000074505806
1591113772.0514812,41,0.04878048598766327
1591113772.7909982,42,0.1190476194024086
1591113773.5983744,43,0.13953489065170288
1591113774.3295498,44,0.13636364042758942
1591113775.158444,45,0.15555556118488312
1591113775.9985652,46,0.19565217196941376
1591113776.737771,47,0.23404255509376526
1591113777.5000417,48,0.2291666716337204
1591113778.323329,49,0.2448979616165161
1591113779.1408374,50,0.30000001192092896
1591113780.0085196,51,0.27450981736183167
1591113780.7533526,52,0.2884615361690521
1591113781.516588,53,0.2641509473323822
1591113782.4182663,54,0.29629629850387573
1591113783.4235332,55,0.34545454382896423
1591113784.2859735,56,0.3392857015132904
1591113785.1221905,57,0.38596490025520325
1591113785.9734933,58,0.4137931168079376
1591113786.8519473,59,0.38983049988746643
1591113787.6673346,60,0.36666667461395264
1591113788.4455233,61,0.3442623019218445
1591113789.2541518,62,0.3709677457809448
1591113790.1137948,63,0.380952388048172
1591113790.8900008,64,0.375
1591113791.6714995,65,0.38461539149284363
1591113792.451818,66,0.39393940567970276
1591113793.2873976,67,0.38805970549583435
1591113794.149382,68,0.4117647111415863
1591113795.0179012,69,0.4057970941066742
1591113795.8000534,70,0.41428571939468384
1591113796.6820147,71,0.4225352108478546
1591113797.611825,72,0.4166666567325592
1591113798.468815,73,0.4109589159488678
1591113799.310428,74,0.4054054021835327
1591113800.22513,75,0.41333332657814026
1591113801.1116288,76,0.3815789520740509
1591113802.0169668,77,0.3896103799343109
