Wall time,Step,Value
1591104660.936203,1,0.0
1591104661.7220962,2,0.0
1591104662.5094123,3,0.0
1591104663.2775805,4,0.0
1591104664.0413842,5,0.0
1591104664.8002632,6,-0.1666666716337204
1591104665.5599828,7,-0.1428571492433548
1591104666.367157,8,-0.125
1591104667.1354342,9,0.0
1591104668.0890646,10,0.10000000149011612
1591104668.9042993,11,0.09090909361839294
1591104669.717953,12,0.25
1591104670.607939,13,0.23076923191547394
1591104671.5378547,14,0.1428571492433548
1591104672.3686047,15,0.20000000298023224
1591104673.2191179,16,0.1875
1591104674.0470312,17,0.1764705926179886
1591104674.895548,18,0.1111111119389534
1591104675.720808,19,0.05263157933950424
1591104676.4918,20,0.05000000074505806
1591104677.3406227,21,0.0476190485060215
1591104678.1914098,22,0.09090909361839294
1591104679.0783546,23,0.1304347813129425
1591104679.8912566,24,0.0833333358168602
1591104680.7127838,25,0.03999999910593033
1591104681.4865367,26,0.0
1591104682.2700899,27,0.07407407462596893
1591104683.0304785,28,0.1071428582072258
1591104683.833447,29,0.06896551698446274
1591104684.6137626,30,0.10000000149011612
1591104685.3859,31,0.09677419066429138
1591104686.1526818,32,0.125
1591104686.916638,33,0.21212121844291687
1591104687.7055907,34,0.0882352963089943
1591104688.6124783,35,0.08571428805589676
1591104689.6218023,36,0.0833333358168602
1591104690.6003566,37,0.0810810774564743
1591104691.5139818,38,0.07894736528396606
1591104692.3860683,39,0.10256410390138626
1591104693.2599046,40,0.15000000596046448
1591104694.195997,41,0.19512194395065308
1591104695.1491642,42,0.190476194024086
1591104696.1044683,43,0.1860465109348297
1591104696.937009,44,0.25
1591104697.7422554,45,0.2666666805744171
1591104698.5793822,46,0.260869562625885
1591104699.4064856,47,0.27659574151039124
1591104700.2698202,48,0.2916666567325592
1591104701.0952156,49,0.3469387888908386
1591104701.9029956,50,0.3400000035762787
1591104702.735601,51,0.37254902720451355
1591104703.6252437,52,0.4038461446762085
1591104704.5920098,53,0.3962264060974121
1591104705.5246594,54,0.3888888955116272
1591104706.3800056,55,0.3636363744735718
1591104707.3264616,56,0.3571428656578064
1591104708.3129365,57,0.35087719559669495
1591104709.2525933,58,0.36206895112991333
1591104710.2072678,59,0.4406779706478119
1591104711.163702,60,0.4166666567325592
1591104712.1093826,61,0.4098360538482666
1591104713.092442,62,0.4193548262119293
1591104713.9716725,63,0.4285714328289032
1591104714.8631008,64,0.421875
1591104715.7506752,65,0.4000000059604645
1591104716.6583014,66,0.39393940567970276
1591104717.5833716,67,0.43283581733703613
1591104718.495455,68,0.45588234066963196
1591104719.3954618,69,0.4637681245803833
1591104720.2963073,70,0.4714285731315613
1591104721.205127,71,0.47887325286865234
1591104722.1221645,72,0.5138888955116272
1591104723.0263877,73,0.5479452013969421
1591104723.9379141,74,0.5135135054588318
1591104724.8421686,75,0.5199999809265137
1591104725.7417903,76,0.5131579041481018
1591104726.713974,77,0.5064935088157654
1591104727.6855583,78,0.5384615659713745
1591104728.6751742,79,0.5189873576164246
1591104729.6733713,80,0.5249999761581421
1591104730.6367362,81,0.5679012537002563
1591104731.6719403,82,0.5609756112098694
1591104732.5575888,83,0.5662650465965271
1591104733.492012,84,0.5595238208770752
1591104734.4386957,85,0.5529412031173706
1591104735.3004768,86,0.5930232405662537
1591104736.230474,87,0.5977011322975159
1591104737.1978018,88,0.6022727489471436
1591104738.1107285,89,0.6292135119438171
1591104738.9815683,90,0.6666666865348816
1591104739.8764205,91,0.6703296899795532
1591104740.8981886,92,0.695652186870575
1591104741.9047863,93,0.6881720423698425
1591104742.8851168,94,0.6914893388748169
1591104743.7936532,95,0.6842105388641357
1591104744.7094264,96,0.6770833134651184
1591104745.6120882,97,0.6494845151901245
1591104746.5224526,98,0.6632652878761292
1591104747.4439232,99,0.6363636255264282
1591104748.402393,100,0.6700000166893005
1591104749.3887067,101,0.6700000166893005
1591104750.316043,102,0.699999988079071
1591104751.232034,103,0.7200000286102295
1591104752.1473053,104,0.7300000190734863
1591104753.07558,105,0.7400000095367432
1591104753.997291,106,0.75
1591104754.903007,107,0.800000011920929
1591104755.8144126,108,0.8500000238418579
1591104756.7316856,109,0.8700000047683716
1591104757.6516168,110,0.8899999856948853
1591104758.5716228,111,0.9100000262260437
1591104759.5083573,112,0.9200000166893005
1591104760.4649873,113,0.9300000071525574
1591104761.460809,114,0.949999988079071
1591104762.5032475,115,0.9800000190734863
1591104763.5336313,116,1.0399999618530273
1591104764.4594116,117,1.059999942779541
1591104765.3901343,118,1.0700000524520874
1591104766.341658,119,1.1299999952316284
1591104767.311519,120,1.149999976158142
1591104768.2302225,121,1.190000057220459
1591104769.1054394,122,1.25
1591104770.0100057,123,1.2599999904632568
1591104770.8796837,124,1.2699999809265137
1591104771.9047976,125,1.2999999523162842
1591104772.9005048,126,1.350000023841858
1591104773.8530014,127,1.3600000143051147
1591104774.786862,128,1.3799999952316284
1591104775.71488,129,1.4500000476837158
1591104776.6395252,130,1.5099999904632568
1591104777.6480296,131,1.5199999809265137
1591104778.7136035,132,1.5299999713897705
1591104779.6890774,133,1.5399999618530273
1591104780.6724951,134,1.5800000429153442
1591104781.7044005,135,1.590000033378601
1591104782.6779823,136,1.5800000429153442
1591104783.6304898,137,1.6100000143051147
1591104784.5792527,138,1.6399999856948853
1591104785.5004418,139,1.7000000476837158
1591104786.4288647,140,1.7200000286102295
1591104787.3389108,141,1.7999999523162842
1591104788.274973,142,1.840000033378601
1591104789.199904,143,1.850000023841858
1591104790.1838043,144,1.850000023841858
1591104791.1180367,145,1.8899999856948853
1591104792.0485337,146,1.8899999856948853
1591104793.029296,147,1.9199999570846558
1591104794.0641398,148,1.909999966621399
1591104795.0586488,149,1.9500000476837158
1591104796.156339,150,2.009999990463257
1591104797.2384338,151,2.0199999809265137
1591104798.4066455,152,2.069999933242798
1591104799.5910387,153,2.119999885559082
1591104800.6882694,154,2.1600000858306885
1591104801.7124972,155,2.2100000381469727
1591104802.6987073,156,2.2300000190734863
1591104803.744427,157,2.299999952316284
1591104804.7313464,158,2.359999895095825
1591104805.6847384,159,2.3299999237060547
1591104806.7295408,160,2.380000114440918
1591104807.9107785,161,2.440000057220459
1591104808.9280229,162,2.4600000381469727
1591104809.8910313,163,2.5
1591104810.8443694,164,2.5399999618530273
1591104811.7559526,165,2.630000114440918
1591104812.6870313,166,2.7200000286102295
1591104813.6113398,167,2.75
1591104814.5665536,168,2.7799999713897705
1591104815.5890124,169,2.7699999809265137
1591104816.57339,170,2.819999933242798
1591104817.5147045,171,2.809999942779541
1591104818.4452884,172,2.7899999618530273
1591104819.3685596,173,2.819999933242798
1591104820.3357847,174,2.890000104904175
1591104821.3101912,175,2.930000066757202
1591104822.2343376,176,2.9700000286102295
1591104823.171232,177,3.0
1591104824.1064708,178,2.990000009536743
1591104825.1114101,179,3.0299999713897705
1591104826.1111686,180,3.0899999141693115
1591104827.169585,181,3.0799999237060547
1591104828.1943998,182,3.1700000762939453
1591104829.2317324,183,3.1700000762939453
1591104830.151701,184,3.2100000381469727
1591104831.0888786,185,3.2699999809265137
1591104832.132553,186,3.309999942779541
1591104833.1261191,187,3.3399999141693115
1591104834.0269704,188,3.380000114440918
1591104834.9588988,189,3.450000047683716
1591104835.8870807,190,3.4700000286102295
1591104836.8303318,191,3.609999895095825
1591104837.7588036,192,3.5999999046325684
1591104838.7001557,193,3.6700000762939453
1591104839.872373,194,3.690000057220459
1591104840.9890034,195,3.740000009536743
1591104842.0319378,196,3.740000009536743
1591104842.963773,197,3.859999895095825
1591104843.895453,198,3.9100000858306885
1591104844.8388317,199,3.9800000190734863
1591104845.7682712,200,3.9800000190734863
1591104846.7464762,201,4.050000190734863
1591104847.707592,202,4.079999923706055
1591104848.695582,203,4.110000133514404
1591104849.6950603,204,4.199999809265137
1591104850.6445446,205,4.25
1591104851.5631158,206,4.309999942779541
1591104852.5032992,207,4.320000171661377
1591104853.4567714,208,4.309999942779541
1591104854.3760524,209,4.349999904632568
1591104855.3527374,210,4.389999866485596
1591104856.3136,211,4.480000019073486
1591104857.239434,212,4.539999961853027
1591104858.1715252,213,4.650000095367432
1591104859.1722121,214,4.75
1591104860.2335107,215,4.71999979019165
1591104861.2499788,216,4.760000228881836
1591104862.2478683,217,4.840000152587891
1591104863.2646487,218,4.940000057220459
1591104864.2494342,219,4.920000076293945
1591104865.2014756,220,4.989999771118164
1591104866.21524,221,5.03000020980835
1591104867.1978035,222,5.019999980926514
1591104868.1713204,223,5.010000228881836
1591104869.2048233,224,5.159999847412109
1591104870.3435817,225,5.150000095367432
1591104871.3978934,226,5.159999847412109
1591104872.3842556,227,5.230000019073486
1591104873.3490727,228,5.239999771118164
1591104874.2865157,229,5.239999771118164
1591104875.252615,230,5.210000038146973
1591104876.303943,231,5.289999961853027
1591104877.2988489,232,5.309999942779541
1591104878.280863,233,5.340000152587891
1591104879.3524578,234,5.429999828338623
1591104880.4728272,235,5.429999828338623
1591104881.508646,236,5.510000228881836
1591104882.5239787,237,5.53000020980835
1591104883.5463805,238,5.53000020980835
1591104884.5542157,239,5.539999961853027
1591104885.538069,240,5.599999904632568
1591104886.5575585,241,5.559999942779541
1591104887.5557666,242,5.590000152587891
1591104888.6554883,243,5.670000076293945
1591104889.6920533,244,5.699999809265137
1591104890.7147996,245,5.699999809265137
1591104891.7579823,246,5.800000190734863
1591104892.8364654,247,5.869999885559082
1591104893.916755,248,5.909999847412109
1591104895.0020883,249,5.920000076293945
1591104896.101253,250,5.960000038146973
1591104897.0840216,251,5.989999771118164
1591104898.0763648,252,6.03000020980835
1591104899.113868,253,6.090000152587891
1591104900.1580565,254,6.079999923706055
1591104901.0718203,255,6.119999885559082
1591104901.978843,256,6.150000095367432
1591104902.8778946,257,6.119999885559082
1591104903.783055,258,6.190000057220459
1591104904.8186357,259,6.21999979019165
1591104905.8598268,260,6.28000020980835
1591104906.9037652,261,6.320000171661377
1591104907.9926789,262,6.340000152587891
1591104908.9679372,263,6.400000095367432
1591104909.947226,264,6.460000038146973
1591104910.9221604,265,6.460000038146973
1591104911.9365582,266,6.449999809265137
1591104912.99488,267,6.400000095367432
1591104914.015969,268,6.460000038146973
1591104915.1153505,269,6.539999961853027
1591104916.1028345,270,6.550000190734863
1591104917.0954764,271,6.599999904632568
1591104918.005986,272,6.630000114440918
1591104918.9702594,273,6.670000076293945
1591104919.9526188,274,6.730000019073486
1591104920.9815083,275,6.739999771118164
1591104922.0101597,276,6.769999980926514
1591104923.097499,277,6.840000152587891
1591104924.18686,278,6.909999847412109
1591104925.2167504,279,6.929999828338623
1591104926.292216,280,7.010000228881836
1591104927.3493874,281,7.090000152587891
1591104928.2513878,282,7.039999961853027
1591104929.1672478,283,7.090000152587891
1591104930.141474,284,7.139999866485596
1591104931.1314178,285,7.179999828338623
1591104932.058203,286,7.210000038146973
1591104932.9791431,287,7.230000019073486
1591104933.8839202,288,7.269999980926514
1591104934.8257003,289,7.269999980926514
1591104935.7868147,290,7.25
1591104936.753894,291,7.230000019073486
1591104937.8724756,292,7.349999904632568
1591104938.9288764,293,7.329999923706055
1591104939.9964428,294,7.409999847412109
1591104941.0641541,295,7.420000076293945
1591104942.067438,296,7.510000228881836
1591104943.0852754,297,7.539999961853027
1591104944.1407351,298,7.570000171661377
1591104945.2030034,299,7.599999904632568
1591104946.246963,300,7.650000095367432
1591104947.2508512,301,7.679999828338623
1591104948.2634199,302,7.690000057220459
1591104949.1654997,303,7.730000019073486
1591104950.0984201,304,7.760000228881836
1591104951.046504,305,7.739999771118164
1591104951.972813,306,7.789999961853027
1591104952.8818436,307,7.880000114440918
